DATE,DESCRIPTION,ORIGINAL_DESCRIPTION,AMOUNT,TRANSACTION_TYPE,CATEGORY,ACCOUNT_NAME,LABELS,NOTES
9/16/2021,m,y,4225.0,credit,Interest Income,a,,
9/15/2021,b,e,2905.0,debit,Shopping,e,,
9/15/2021,h,f,140.0,debit,Entertainment,f,,
9/15/2021,d,t,2267.0,debit,Public Transportation,d,,
9/15/2021,p,p,127.0,debit,Public Transportation,c,,
9/15/2021,b,u,3542.0,debit,Public Transportation,c,,
9/15/2021,q,d,1181.0,debit,Newspapers & Magazines,d,,
9/15/2021,g,h,5378.0,credit,Paycheck,b,,
9/15/2021,k,a,3872.0,credit,Paycheck,f,,
9/15/2021,s,v,3505.0,credit,Interest Income,d,,
9/15/2021,w,s,2005.0,credit,Paycheck,b,,
9/14/2021,v,e,24.0,debit,Fast Food,e,,
9/14/2021,o,h,2271.0,debit,Mobile Phone,c,,
9/14/2021,l,i,1359.0,debit,Credit Card Payment,d,,
9/13/2021,h,w,4995.0,debit,Vacation,c,,
9/13/2021,j,b,377.0,debit,Restaurants,d,,
9/13/2021,s,y,4948.0,debit,Alcohol & Bars,b,,
9/13/2021,p,r,3887.0,debit,Sports,b,,
9/13/2021,p,d,2789.0,debit,Entertainment,e,,
9/13/2021,u,l,1290.0,debit,Movies & DVDs,e,,
9/13/2021,e,s,2715.0,debit,Restaurants,f,,
9/13/2021,v,n,3969.0,credit,Paycheck,f,,
9/13/2021,k,c,2736.0,debit,Public Transportation,b,,
9/13/2021,t,d,5901.0,debit,Public Transportation,d,,
9/13/2021,o,h,2116.0,debit,Public Transportation,f,,
9/13/2021,p,o,3730.0,debit,Fast Food,c,,
9/12/2021,w,l,3242.0,debit,Gas & Fuel,b,,
9/12/2021,p,c,1295.0,debit,Rental Car & Taxi,d,,
9/12/2021,c,s,460.0,debit,Restaurants,f,,
9/12/2021,g,c,5228.0,debit,Alcohol & Bars,a,,
9/12/2021,d,h,676.0,debit,Auto & Transport,f,,
9/10/2021,p,v,3829.0,debit,Alcohol & Bars,c,,
9/10/2021,u,e,126.0,debit,Pharmacy,f,,
9/10/2021,f,k,3376.0,debit,Alcohol & Bars,f,,
9/10/2021,i,d,865.0,debit,Auto & Transport,d,,
9/10/2021,t,q,3199.0,debit,Alcohol & Bars,d,,
9/10/2021,l,r,296.0,debit,Restaurants,d,,
9/10/2021,v,c,2371.0,debit,Restaurants,d,,
9/10/2021,t,w,99.0,debit,Public Transportation,b,,
9/10/2021,h,v,645.0,debit,Restaurants,f,,
9/10/2021,d,v,856.0,debit,Shopping,e,,
9/10/2021,a,e,3472.0,debit,Public Transportation,c,,
9/10/2021,a,r,4356.0,debit,Alcohol & Bars,e,,
9/09/2021,i,m,310.0,debit,Parking,d,,
9/09/2021,h,i,770.0,debit,Hotel,a,,
9/09/2021,m,j,2402.0,debit,Auto & Transport,d,,
9/09/2021,k,r,316.0,debit,Shopping,e,,
9/09/2021,o,f,2345.0,debit,Parking,f,,
9/09/2021,p,o,540.0,debit,Restaurants,f,,
9/09/2021,x,o,705.0,debit,Restaurants,d,,
9/07/2021,u,q,3576.0,debit,Fast Food,f,,
9/07/2021,t,b,4008.0,debit,Credit Card Payment,b,,
9/07/2021,s,d,1812.0,debit,Auto Insurance,d,,
9/07/2021,k,h,2038.0,debit,Entertainment,a,,
9/07/2021,k,g,1173.0,debit,Entertainment,e,,
9/06/2021,a,s,2.0,debit,Restaurants,f,,
9/06/2021,r,h,2250.0,debit,Books,e,,
9/05/2021,l,i,811.0,debit,Gas & Fuel,d,,
9/04/2021,c,p,821.0,debit,Entertainment,c,,
9/03/2021,i,y,1599.0,credit,Credit Card Payment,a,,
9/03/2021,u,r,61.0,debit,Auto Payment,c,,
9/03/2021,l,f,1589.0,debit,Parking,c,,
9/01/2021,a,q,442.0,debit,Shopping,d,,
9/01/2021,n,w,3206.0,debit,Shopping,a,,
9/01/2021,h,u,4469.0,debit,Transfer,a,,
9/01/2021,w,y,6966.0,debit,Utilities,f,,
9/01/2021,h,m,5506.0,credit,Transfer,e,,
9/01/2021,h,n,1013.0,debit,Home Services,c,,
9/01/2021,n,o,1420.0,debit,Groceries,e,,
8/31/2021,b,w,627.0,debit,Shopping,a,,
8/31/2021,f,i,2338.0,credit,Paycheck,e,,
8/31/2021,u,b,15.0,credit,Paycheck,b,,
8/31/2021,m,d,1869.0,debit,Health & Fitness,e,,
8/31/2021,b,d,485.0,credit,Paycheck,c,,
8/30/2021,l,r,1903.0,debit,Television,c,,
8/28/2021,s,f,1663.0,debit,Shopping,b,,
8/28/2021,v,d,3811.0,debit,Entertainment,b,,
8/28/2021,i,d,3486.0,debit,Music,a,,
8/27/2021,m,p,2772.0,debit,Shopping,b,,
8/27/2021,q,c,1736.0,debit,Utilities,c,,
8/26/2021,d,o,1570.0,debit,Charity,e,,
8/26/2021,u,a,3938.0,debit,Shopping,b,,
8/26/2021,t,s,185.0,debit,Credit Card Payment,c,,
8/26/2021,d,t,2172.0,credit,Transfer,c,,
8/25/2021,p,p,3546.0,debit,Shopping,e,,
8/25/2021,v,w,2108.0,credit,Paycheck,e,,
8/25/2021,q,h,3210.0,debit,Office Supplies,d,,
8/24/2021,j,u,1528.0,debit,Health Insurance,c,,
8/24/2021,n,y,3870.0,debit,Credit Card Payment,f,,
8/23/2021,r,s,2447.0,debit,Groceries,b,,
8/23/2021,o,n,62.0,credit,Credit Card Payment,a,,
8/23/2021,k,p,3364.0,debit,Electronics & Software,b,,
8/23/2021,e,t,14.0,debit,Utilities,f,,
8/22/2021,w,g,219.0,debit,Gas & Fuel,a,,
8/20/2021,g,m,2077.0,debit,Credit Card Payment,e,,
8/20/2021,o,g,559.0,debit,Credit Card Payment,a,,
8/20/2021,a,r,2360.0,credit,Shopping,b,,
8/19/2021,x,o,2189.0,debit,Shopping,c,,
8/19/2021,r,m,3252.0,debit,Shopping,b,,
8/19/2021,e,t,4530.0,credit,Credit Card Payment,d,,
8/19/2021,y,p,487.0,debit,Home Improvement,a,,
8/19/2021,p,s,2585.0,credit,Credit Card Payment,e,,
8/18/2021,g,j,86.0,debit,Doctor,c,,
8/18/2021,m,k,866.0,debit,Shopping,e,,
8/18/2021,i,x,438.0,debit,Shopping,a,,
8/18/2021,d,x,782.0,credit,Interest Income,f,,
8/17/2021,m,n,269.0,debit,Shopping,f,,
8/17/2021,o,w,1100.0,credit,Interest Income,b,,
8/16/2021,n,o,4115.0,credit,Interest Income,f,,
8/16/2021,s,a,617.0,credit,Income,a,,
8/16/2021,h,y,1849.0,credit,Service Fee,e,,
8/16/2021,o,x,4132.0,debit,Cash & ATM,d,,
8/16/2021,d,i,2997.0,debit,Credit Card Payment,a,,
8/14/2021,p,m,3585.0,debit,Shopping,d,,
8/14/2021,l,o,2465.0,debit,Mobile Phone,f,,
8/13/2021,e,m,200.0,debit,Parking,b,,
8/13/2021,l,f,4745.0,credit,Paycheck,e,,
8/13/2021,k,g,4408.0,credit,Paycheck,e,,
8/13/2021,a,s,3949.0,credit,Paycheck,c,,
8/13/2021,a,v,708.0,debit,Movies & DVDs,a,,
8/13/2021,u,b,1864.0,credit,Paycheck,a,,
8/13/2021,u,b,2336.0,debit,Fast Food,f,,
8/13/2021,y,o,378.0,debit,Gas & Fuel,c,,
8/12/2021,o,d,4033.0,debit,Doctor,b,,
8/12/2021,i,i,1749.0,debit,Entertainment,c,,
8/11/2021,r,y,787.0,debit,Newspapers & Magazines,c,,
8/10/2021,w,n,563.0,debit,Pharmacy,e,,
8/10/2021,l,i,842.0,debit,Shopping,a,,
8/09/2021,g,c,3157.0,debit,Auto Insurance,e,,
8/09/2021,b,o,3390.0,debit,Coffee Shops,e,,
8/09/2021,r,t,755.0,debit,Office Supplies,a,,
8/08/2021,k,e,3886.0,debit,Movies & DVDs,a,,
8/05/2021,s,u,459.0,debit,Shopping,a,,
8/05/2021,w,n,2087.0,debit,Credit Card Payment,a,,
8/05/2021,j,j,3057.0,debit,Entertainment,d,,
8/05/2021,d,d,2800.0,debit,Fast Food,d,,
8/05/2021,e,t,66.0,debit,Auto Payment,b,,
8/04/2021,i,n,2409.0,credit,Credit Card Payment,c,,
8/04/2021,i,t,4806.0,debit,Restaurants,e,,
8/03/2021,y,g,2065.0,debit,Groceries,b,,
8/03/2021,g,m,5969.0,credit,Transfer,e,,
8/03/2021,r,d,2263.0,credit,Transfer,c,,
8/03/2021,s,f,2877.0,debit,Transfer,a,,
8/02/2021,i,i,190.0,debit,Bank Fee,d,,
8/02/2021,k,p,5431.0,debit,Auto Payment,f,,
8/02/2021,f,x,1093.0,debit,Home Services,a,,
7/31/2021,f,h,4954.0,debit,Business Services,a,,
7/31/2021,x,s,4002.0,debit,Health & Fitness,e,,
7/30/2021,m,u,3458.0,debit,Gas & Fuel,e,,
7/30/2021,l,m,3992.0,credit,Paycheck,e,,
7/30/2021,i,h,105.0,credit,Paycheck,c,,
7/30/2021,p,h,2318.0,credit,Paycheck,a,,
7/29/2021,h,s,3591.0,debit,Public Transportation,f,,
7/29/2021,p,h,604.0,debit,Entertainment,f,,
7/29/2021,y,q,400.0,debit,Entertainment,f,,
7/29/2021,m,b,3391.0,debit,Entertainment,b,,
7/29/2021,n,a,1574.0,debit,Entertainment,d,,
7/29/2021,f,a,932.0,debit,Home,e,,
7/29/2021,i,w,996.0,debit,Entertainment,f,,
7/29/2021,f,g,2671.0,debit,Entertainment,c,,
7/29/2021,p,x,699.0,debit,Entertainment,f,,
7/28/2021,s,n,3795.0,debit,Business Services,b,,
7/28/2021,l,d,406.0,debit,Entertainment,a,,
7/28/2021,l,i,709.0,debit,Music,c,,
7/28/2021,p,f,2926.0,debit,Entertainment,d,,
7/28/2021,l,k,3883.0,debit,Entertainment,e,,
7/28/2021,u,j,760.0,debit,Business Services,f,,
7/27/2021,i,h,4382.0,debit,Public Transportation,d,,
7/26/2021,c,g,1420.0,debit,Misc Expenses,f,,
7/26/2021,k,o,890.0,debit,Amusement,b,,
7/26/2021,n,k,2782.0,debit,Credit Card Payment,d,,
7/26/2021,h,a,2102.0,debit,Credit Card Payment,b,,
7/26/2021,p,h,954.0,debit,Utilities,c,,
7/26/2021,l,c,3362.0,debit,Restaurants,a,,
7/26/2021,l,i,2116.0,debit,Entertainment,b,,
7/25/2021,o,a,2314.0,debit,Gas & Fuel,c,,
7/25/2021,j,s,968.0,debit,Health Insurance,f,,
7/25/2021,d,h,2754.0,debit,Shopping,f,,
7/24/2021,t,p,370.0,credit,Paycheck,e,,
7/23/2021,o,x,4293.0,credit,Credit Card Payment,f,,
7/22/2021,l,b,4479.0,debit,Rental Car & Taxi,b,,
7/21/2021,y,w,867.0,debit,Shopping,d,,
7/20/2021,w,k,1893.0,credit,Home Improvement,e,,
7/20/2021,n,s,1500.0,debit,Shopping,f,,
7/20/2021,r,j,1611.0,credit,Shopping,d,,
7/20/2021,n,k,700.0,debit,Credit Card Payment,d,,
7/19/2021,u,f,5290.0,debit,Coffee Shops,f,,
7/19/2021,t,s,2963.0,debit,Groceries,e,,
7/19/2021,e,r,124.0,credit,Shopping,f,,
7/19/2021,x,d,688.0,credit,Credit Card Payment,f,,
7/19/2021,o,h,2930.0,debit,Transfer,f,,
7/19/2021,l,q,179.0,debit,Fees & Charges,c,,
7/19/2021,a,h,2911.0,debit,Utilities,d,,
7/19/2021,t,m,2593.0,credit,Interest Income,c,,
7/18/2021,u,g,1847.0,debit,Restaurants,b,,
7/18/2021,k,y,4459.0,debit,Gym,c,,
7/18/2021,m,o,745.0,debit,Groceries,d,,
7/18/2021,e,g,214.0,credit,Shopping,c,,
7/18/2021,g,n,2094.0,credit,Shopping,d,,
7/17/2021,t,x,2931.0,debit,Home Improvement,a,,
7/16/2021,t,e,708.0,debit,Home Improvement,c,,
7/16/2021,y,g,187.0,debit,Shopping,f,,
7/16/2021,t,s,801.0,credit,Interest Income,d,,
7/15/2021,p,u,2493.0,credit,Paycheck,d,,
7/15/2021,e,y,3052.0,credit,Paycheck,d,,
7/15/2021,u,j,892.0,credit,Interest Income,c,,
7/15/2021,a,i,4091.0,credit,Paycheck,c,,
7/15/2021,k,p,3471.0,debit,Advertising,c,,
7/14/2021,i,i,4037.0,debit,Transfer,e,,
7/14/2021,h,h,3200.0,debit,Credit Card Payment,b,,
7/13/2021,p,t,5876.0,credit,Paycheck,e,,
7/13/2021,u,m,869.0,debit,Movies & DVDs,f,,
7/13/2021,r,s,1880.0,debit,Entertainment,b,,
7/12/2021,g,m,2193.0,debit,Restaurants,e,,
7/12/2021,b,h,3512.0,debit,Shopping,e,,
7/12/2021,y,p,2376.0,debit,Business Services,c,,
7/12/2021,a,v,8341.0,credit,Transfer,f,,
7/12/2021,y,g,3749.0,debit,Financial,d,,
7/12/2021,k,a,8468.0,debit,Transfer,b,,
7/11/2021,i,g,2286.0,debit,Gas & Fuel,d,,
7/11/2021,w,u,1660.0,debit,Gas & Fuel,a,,
7/11/2021,p,w,5203.0,debit,Pharmacy,d,,
7/10/2021,j,q,3230.0,debit,Restaurants,b,,
7/10/2021,a,l,3398.0,debit,Utilities,d,,
7/09/2021,y,t,1956.0,debit,Hair,f,,
7/07/2021,c,j,1113.0,debit,Shopping,a,,
7/07/2021,g,a,2379.0,debit,Shopping,f,,
7/07/2021,b,v,1116.0,credit,Shopping,d,,
7/07/2021,l,m,810.0,credit,Shopping,b,,
7/06/2021,g,q,3807.0,credit,Shopping,e,,
7/06/2021,y,c,2616.0,debit,Shopping,f,,
7/06/2021,m,j,32.0,debit,Shopping,a,,
7/06/2021,y,n,5364.0,debit,Credit Card Payment,e,,
7/06/2021,w,w,948.0,debit,Home Improvement,a,,
7/06/2021,d,m,1159.0,debit,Restaurants,c,,
7/05/2021,f,o,4018.0,debit,Shopping,a,,
7/05/2021,m,e,2920.0,debit,Shopping,f,,
7/04/2021,p,f,1395.0,debit,Fast Food,a,,
7/04/2021,k,h,1252.0,credit,Credit Card Payment,a,,
7/04/2021,w,f,932.0,debit,Shopping,f,,
7/03/2021,n,y,83.0,debit,Auto & Transport,e,,
7/03/2021,k,p,3319.0,debit,Home Services,a,,
7/02/2021,l,u,3547.0,debit,Auto Payment,a,,
7/01/2021,d,v,1707.0,debit,Shopping,a,,
7/01/2021,a,x,605.0,debit,Shopping,a,,
7/01/2021,f,c,3024.0,debit,Auto Payment,c,,
7/01/2021,x,x,1610.0,debit,Health & Fitness,e,,
6/30/2021,e,m,3205.0,credit,Paycheck,f,,
6/30/2021,v,g,1037.0,credit,Paycheck,a,,
6/30/2021,f,m,1164.0,debit,Business Services,e,,
6/30/2021,n,x,279.0,credit,Paycheck,b,,
6/30/2021,k,w,144.0,debit,Shopping,d,,
6/29/2021,o,q,2435.0,debit,Entertainment,a,,
6/29/2021,x,e,3447.0,debit,Home,b,,
6/28/2021,f,u,817.0,debit,Groceries,c,,
6/28/2021,j,y,703.0,debit,Credit Card Payment,e,,
6/28/2021,c,t,745.0,debit,Music,a,,
6/28/2021,q,x,1354.0,debit,Gas & Fuel,b,,
6/28/2021,l,i,2466.0,debit,Fast Food,f,,
6/27/2021,c,r,909.0,debit,Misc Expenses,f,,
6/27/2021,e,h,621.0,debit,Restaurants,f,,
6/27/2021,o,e,2262.0,debit,Restaurants,d,,
6/25/2021,i,r,3761.0,debit,Home Improvement,e,,
6/25/2021,u,v,3980.0,credit,Paycheck,f,,
6/25/2021,r,f,1746.0,debit,Shopping,d,,
6/25/2021,n,m,1419.0,debit,Shopping,f,,
6/24/2021,o,b,567.0,debit,Health Insurance,a,,
6/24/2021,u,a,359.0,debit,Shopping,e,,
6/24/2021,b,c,3669.0,debit,Utilities,b,,
6/24/2021,c,f,4966.0,debit,Transfer,a,,
6/24/2021,m,y,696.0,debit,Credit Card Payment,b,,
6/23/2021,p,v,1225.0,debit,Shopping,e,,
6/23/2021,m,a,1989.0,credit,Credit Card Payment,c,,
6/23/2021,o,h,2252.0,debit,Shopping,b,,
6/22/2021,q,y,3598.0,debit,Shopping,d,,
6/22/2021,e,f,3941.0,debit,Shopping,b,,
6/22/2021,u,p,91.0,debit,Gas & Fuel,d,,
6/22/2021,k,s,1612.0,debit,Fast Food,b,,
6/22/2021,w,t,2615.0,debit,Newspapers & Magazines,e,,
6/21/2021,o,g,2065.0,debit,Coffee Shops,d,,
6/21/2021,k,s,4692.0,debit,Restaurants,f,,
6/21/2021,m,x,1127.0,debit,Alcohol & Bars,b,,
6/21/2021,t,u,616.0,debit,Credit Card Payment,c,,
6/20/2021,a,k,5069.0,debit,Home Improvement,e,,
6/20/2021,p,g,1267.0,debit,Food & Dining,f,,
6/19/2021,f,x,3856.0,debit,Electronics & Software,a,,
6/18/2021,d,o,2815.0,debit,Gym,c,,
6/18/2021,h,x,1511.0,credit,Credit Card Payment,a,,
6/18/2021,e,y,3097.0,debit,Transfer,f,,
6/18/2021,h,u,215.0,credit,Credit Card Payment,b,,
6/17/2021,h,e,3539.0,credit,Interest Income,e,,
6/17/2021,g,g,1884.0,debit,Mortgage & Rent,a,,
6/17/2021,k,b,2481.0,debit,Coffee Shops,b,,
6/17/2021,f,k,1942.0,debit,Groceries,b,,
6/16/2021,n,q,850.0,debit,Coffee Shops,f,,
6/16/2021,u,b,8688.0,credit,Income,f,,
6/16/2021,v,s,1553.0,credit,Interest Income,c,,
6/15/2021,c,n,1054.0,credit,Paycheck,a,,
6/15/2021,h,h,2597.0,credit,Interest Income,f,,
6/15/2021,p,k,6043.0,credit,Paycheck,e,,
6/15/2021,o,k,5800.0,credit,Paycheck,f,,
6/14/2021,j,w,466.0,debit,Fast Food,f,,
6/14/2021,t,b,276.0,debit,Credit Card Payment,a,,
6/14/2021,p,c,1001.0,debit,Advertising,e,,
6/14/2021,a,l,2666.0,debit,Movies & DVDs,a,,
6/13/2021,i,o,2979.0,debit,Groceries,d,,
6/12/2021,h,j,578.0,debit,Entertainment,a,,
6/12/2021,t,r,4084.0,credit,Paycheck,c,,
6/10/2021,e,e,1845.0,debit,Utilities,d,,
6/10/2021,o,g,5260.0,debit,Property Tax,e,,
6/09/2021,b,y,49.0,debit,Transfer,f,,
6/09/2021,s,w,3267.0,debit,Investments,d,,
6/08/2021,v,e,2600.0,debit,Shopping,e,,
6/08/2021,l,q,713.0,debit,Entertainment,f,,
6/08/2021,r,m,6205.0,debit,Transfer,b,,
6/07/2021,j,a,651.0,debit,Hair,a,,
6/07/2021,k,k,3201.0,debit,Shopping,d,,
6/07/2021,f,b,3501.0,debit,Auto Insurance,e,,
6/07/2021,d,u,3580.0,debit,Credit Card Payment,a,,
6/04/2021,b,i,1552.0,debit,Shopping,c,,
6/04/2021,r,n,1949.0,debit,Auto Payment,d,,
6/03/2021,v,c,1665.0,debit,Home Services,f,,
6/02/2021,g,o,4770.0,debit,Investments,d,,
6/01/2021,s,d,10647.0,credit,Transfer,c,,
6/01/2021,h,e,9847.0,debit,Transfer,a,,
6/01/2021,g,a,5764.0,credit,Transfer,e,,
6/01/2021,g,o,4575.0,debit,Auto Payment,e,,
6/01/2021,x,j,6118.0,debit,Transfer,a,,
5/31/2021,f,u,433.0,debit,Shopping,c,,
5/31/2021,j,a,832.0,credit,Shopping,b,,
5/31/2021,q,k,3808.0,debit,Health & Fitness,f,,
5/31/2021,o,o,67.0,debit,Entertainment,f,,
5/30/2021,f,h,45.0,credit,Shopping,a,,
5/30/2021,t,f,324.0,credit,Shopping,b,,
5/30/2021,i,n,3331.0,debit,Shopping,b,,
5/29/2021,m,u,4878.0,debit,Business Services,b,,
5/28/2021,w,i,88.0,debit,Movies & DVDs,e,,
5/28/2021,l,l,764.0,credit,Paycheck,b,,
5/28/2021,h,k,2007.0,credit,Paycheck,b,,
5/28/2021,s,x,2137.0,credit,Paycheck,c,,
5/28/2021,m,u,938.0,debit,Music,e,,
5/28/2021,a,d,2917.0,debit,Advertising,d,,
5/26/2021,f,h,4478.0,debit,Credit Card Payment,d,,
5/26/2021,j,f,1179.0,credit,Transfer,d,,
5/26/2021,l,j,3084.0,debit,Shopping,d,,
5/25/2021,f,m,5395.0,debit,Shopping,a,,
5/25/2021,w,y,1896.0,debit,Cash & ATM,a,,
5/25/2021,w,t,1204.0,credit,Paycheck,a,,
5/25/2021,o,i,2850.0,debit,Utilities,f,,
5/24/2021,v,c,773.0,debit,Cash & ATM,f,,
5/24/2021,x,m,982.0,credit,Income,b,,
5/24/2021,p,w,3832.0,debit,Credit Card Payment,d,,
5/24/2021,i,v,785.0,credit,Service Fee,c,,
5/24/2021,l,n,2381.0,debit,Business Services,e,,
5/23/2021,d,m,124.0,credit,Credit Card Payment,b,,
5/23/2021,u,l,1326.0,debit,Shopping,d,,
5/22/2021,c,i,725.0,debit,Shopping,c,,
5/22/2021,s,l,1413.0,debit,Pharmacy,e,,
5/22/2021,k,q,1730.0,debit,Coffee Shops,a,,
5/21/2021,o,s,1401.0,debit,Alcohol & Bars,f,,
5/20/2021,j,m,381.0,debit,Hair,d,,
5/20/2021,r,o,1816.0,debit,Credit Card Payment,b,,
5/20/2021,b,n,4803.0,debit,Home Improvement,b,,
5/19/2021,g,g,1393.0,credit,Credit Card Payment,e,,
5/19/2021,c,k,277.0,debit,Parking,a,,
5/18/2021,g,u,1576.0,debit,Shopping,b,,
5/18/2021,s,a,768.0,debit,Shopping,f,,
5/17/2021,w,s,1839.0,credit,Interest Income,f,,
5/15/2021,p,h,3954.0,debit,Alcohol & Bars,f,,
5/14/2021,q,t,4640.0,credit,Paycheck,d,,
5/14/2021,i,t,2126.0,debit,Advertising,b,,
5/14/2021,s,h,206.0,credit,Interest Income,b,,
5/14/2021,t,v,71.0,credit,Paycheck,d,,
5/14/2021,b,g,1910.0,debit,Credit Card Payment,f,,
5/14/2021,i,o,3466.0,credit,Paycheck,c,,
5/13/2021,f,a,962.0,debit,Movies & DVDs,e,,
5/13/2021,h,d,1851.0,credit,Paycheck,c,,
5/13/2021,f,q,1120.0,credit,Interest Income,d,,
5/12/2021,d,h,3684.0,debit,Entertainment,a,,
5/12/2021,t,f,364.0,debit,Home Improvement,c,,
5/12/2021,u,t,862.0,debit,Shopping,b,,
5/11/2021,u,k,3917.0,debit,Shopping,c,,
5/10/2021,a,m,4239.0,debit,Transfer,e,,
5/10/2021,y,s,1815.0,credit,State Tax,a,,
5/10/2021,m,e,6086.0,credit,Transfer,c,,
5/10/2021,n,f,8472.0,credit,Transfer,f,,
5/10/2021,w,o,9490.0,debit,Federal Tax,b,,
5/10/2021,p,i,6271.0,debit,Transfer,d,,
5/08/2021,w,x,2638.0,debit,Shopping,e,,
5/07/2021,q,y,231.0,debit,Shopping,e,,
5/07/2021,j,o,1617.0,debit,Auto Insurance,b,,
5/06/2021,l,k,134.0,debit,Shopping,a,,
5/05/2021,q,d,594.0,debit,Gas & Fuel,e,,
5/05/2021,y,d,987.0,debit,Shopping,b,,
5/05/2021,j,c,1812.0,debit,Credit Card Payment,e,,
5/05/2021,l,i,3172.0,debit,Auto Payment,a,,
5/03/2021,i,j,741.0,debit,Movies & DVDs,b,,
5/03/2021,j,l,2502.0,debit,Utilities,d,,
5/01/2021,j,i,2594.0,debit,Health & Fitness,a,,
4/30/2021,h,g,1690.0,credit,Paycheck,f,,
4/30/2021,t,n,5106.0,credit,Paycheck,b,,
4/30/2021,y,r,2399.0,debit,Transfer,d,,
4/30/2021,y,s,2245.0,credit,Transfer,e,,
4/30/2021,a,w,3640.0,credit,Paycheck,b,,
4/29/2021,v,o,3751.0,debit,Movies & DVDs,d,,
4/28/2021,g,r,2989.0,debit,Entertainment,e,,
4/28/2021,u,n,948.0,debit,Music,f,,
4/28/2021,o,q,5572.0,debit,Shopping,d,,
4/28/2021,y,b,3234.0,debit,Business Services,e,,
4/27/2021,e,h,4640.0,debit,Shopping,a,,
4/26/2021,w,c,2317.0,debit,Shopping,b,,
4/26/2021,m,a,2627.0,debit,Credit Card Payment,f,,
4/26/2021,s,q,4724.0,credit,Transfer,b,,
4/26/2021,n,t,1263.0,debit,Utilities,a,,
4/26/2021,e,t,3247.0,debit,Restaurants,d,,
4/25/2021,r,i,1801.0,debit,Shopping,a,,
4/25/2021,c,r,570.0,debit,Shopping,e,,
4/25/2021,f,d,2612.0,debit,Shopping,c,,
4/24/2021,x,x,187.0,credit,Shopping,e,,
4/23/2021,t,x,693.0,credit,Credit Card Payment,d,,
4/20/2021,m,y,809.0,debit,Credit Card Payment,f,,
4/19/2021,a,d,1923.0,credit,Interest Income,d,,
4/19/2021,q,l,3462.0,credit,Credit Card Payment,f,,
4/16/2021,c,k,2237.0,credit,Interest Income,c,,
4/16/2021,k,e,342.0,debit,Gas & Fuel,c,,
4/15/2021,l,k,3239.0,debit,Shopping,c,,
4/15/2021,t,f,3773.0,debit,Shopping,e,,
4/15/2021,c,e,3956.0,credit,Paycheck,e,,
4/15/2021,s,f,3726.0,credit,Paycheck,e,,
4/15/2021,r,u,534.0,credit,Interest Income,e,,
4/15/2021,s,w,910.0,credit,Paycheck,e,,
4/14/2021,a,b,3791.0,debit,Pharmacy,b,,
4/14/2021,a,g,500.0,debit,Credit Card Payment,d,,
4/14/2021,v,n,2013.0,debit,Advertising,e,,
4/14/2021,y,v,368.0,debit,Groceries,b,,
4/13/2021,k,l,2058.0,credit,Paycheck,e,,
4/13/2021,f,l,1414.0,debit,Entertainment,e,,
4/13/2021,g,n,3866.0,debit,Movies & DVDs,b,,
4/12/2021,m,k,1256.0,debit,Shopping,b,,
4/12/2021,o,y,3400.0,debit,Home Services,c,,
4/09/2021,h,w,5453.0,credit,Income,e,,
4/07/2021,a,e,103.0,debit,Auto Insurance,f,,
4/06/2021,w,h,2207.0,debit,Restaurants,a,,
4/05/2021,j,v,6578.0,credit,Income,a,,
4/05/2021,x,w,2252.0,debit,Credit Card Payment,f,,
4/05/2021,c,c,4039.0,debit,Auto Payment,c,,
4/03/2021,v,p,2003.0,debit,Groceries,c,,
4/02/2021,n,s,3926.0,debit,Shopping,b,,
4/02/2021,g,q,6.0,debit,Fast Food,d,,
4/01/2021,r,g,208.0,debit,Shopping,d,,
4/01/2021,u,h,2725.0,debit,Utilities,f,,
4/01/2021,p,m,305.0,debit,Service & Parts,f,,
3/31/2021,t,w,2728.0,debit,Shopping,e,,
3/31/2021,q,y,1760.0,debit,Shopping,e,,
3/31/2021,b,b,4900.0,credit,Paycheck,b,,
3/31/2021,p,k,3455.0,credit,Paycheck,e,,
3/31/2021,c,u,2293.0,credit,Paycheck,e,,
3/30/2021,b,u,3743.0,debit,Books,d,,
3/29/2021,e,t,3053.0,debit,Advertising,a,,
3/29/2021,m,b,2933.0,debit,Music,c,,
3/29/2021,r,k,570.0,debit,Business Services,c,,
3/28/2021,d,k,2784.0,debit,Shopping,b,,
3/28/2021,g,p,3179.0,debit,Shopping,c,,
3/26/2021,f,d,25.0,debit,Shopping,b,,
3/26/2021,v,l,4844.0,debit,Transfer,c,,
3/26/2021,o,j,306.0,debit,Credit Card Payment,c,,
3/26/2021,s,r,992.0,debit,Gas & Fuel,e,,
3/26/2021,g,j,4153.0,credit,Transfer,d,,
3/26/2021,h,m,1316.0,credit,Transfer,c,,
3/25/2021,f,g,3066.0,credit,Paycheck,a,,
3/25/2021,g,l,1668.0,debit,Utilities,a,,
3/24/2021,r,p,4042.0,debit,Credit Card Payment,e,,
3/23/2021,a,v,3015.0,debit,Shopping,a,,
3/23/2021,m,p,3063.0,debit,Shopping,e,,
3/23/2021,f,p,885.0,debit,Shopping,c,,
3/23/2021,m,g,2620.0,debit,Shopping,e,,
3/23/2021,t,r,5386.0,credit,Credit Card Payment,e,,
3/22/2021,b,b,2596.0,debit,Cash & ATM,d,,
3/22/2021,o,d,1841.0,debit,Transfer,b,,
3/22/2021,a,s,1373.0,debit,Credit Card Payment,f,,
