DATE,DESCRIPTION,ORIGINAL_DESCRIPTION,AMOUNT,TRANSACTION_TYPE,CATEGORY,ACCOUNT_NAME,LABELS,NOTES
7/1/2018,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',4.84,credit,Restaurants,Tammy Sparks,,
12/12/2016,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',23.01,debit,Rental Car & Taxi,Marcia Pennington,,
2/16/2017,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',18.87,credit,Rental Car & Taxi,Charles Campbell,,
12/25/2016,'Zipcar','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',18.31,credit,Restaurants,Daniel Kidd,,
4/4/2017,'Indian Basket','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',32.79,debit,Coffee Shops,Aaron Crawford,,
8/19/2016,'Suppas Pizza Subs','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',7.08,credit,Clothing,Philip Mendoza,,
2/21/2017,'Indian Basket','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',25.13,credit,Rental Car & Taxi,Justin Mcdonald,,
12/7/2016,'Suppas Pizza Subs','Online Banking transfer from SAV 6666 Confirmation# 14152121894',24.28,credit,Transfer,Mr. Roger Brown,,
4/14/2015,'Mbcr Cmt Rl','Online Banking transfer from SAV 6666 Confirmation# 14152121894',14.94,credit,Restaurants,Thomas Dean,,
5/2/2015,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',6.88,debit,Transfer,Kelsey Mcbride,,
2/27/2017,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',30.72,credit,Transfer,Christopher Combs,,
4/3/2018,'Indian Basket','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',39.01,debit,Parking,Rebecca Riley,,
12/25/2018,'Transfer from Regular Savings','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',8.36,credit,Rental Car & Taxi,John Wise,,
6/23/2017,'Indian Basket','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',41.56,credit,Transfer,Marcus Aguilar,,
3/18/2016,'Zipcar','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',33.4,debit,Restaurants,Dana Ramirez,,
2/21/2016,'Zipcar','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',17.45,credit,Coffee Shops,Raymond Bullock,,
7/12/2018,'Transfer from Regular Savings','Online Banking transfer from SAV 6666 Confirmation# 14152121894',46.45,credit,Restaurants,Mrs. Sandra Clark,,
11/24/2017,'Mbcr Cmt Rl','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',4.83,credit,Coffee Shops,Jeffrey Bailey,,
8/11/2018,'Suppas Pizza Subs','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',43.32,credit,Coffee Shops,Jessica Kelly,,
5/21/2016,'Mbcr Cmt Rl','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',35.47,credit,Coffee Shops,Lindsay Soto,,
11/14/2018,'Indian Basket','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',38.6,credit,Rental Car & Taxi,Mary Dominguez,,
1/4/2015,'Macy's','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',38.24,debit,Clothing,Michelle Schwartz,,
5/27/2016,'Mbcr Cmt Rl','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',29.27,credit,Parking,Samantha Espinoza,,
2/17/2018,'Dunkin Donuts','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',12.39,credit,Transfer,Mr. Robert Henry,,
12/30/2016,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',34.11,debit,Rental Car & Taxi,Dorothy Baker,,
9/16/2016,'Suppas Pizza Subs','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',16.94,debit,Restaurants,Barry Henderson,,
4/18/2016,'Mbcr Cmt Rl','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',23.95,credit,Parking,Colton Lozano,,
5/6/2018,'Zipcar','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',47.45,debit,Clothing,Nichole Gomez,,
3/28/2018,'Dunkin Donuts','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',20.09,credit,Transfer,Gabriel Anderson,,
10/11/2015,'Macy's','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',38.06,debit,Rental Car & Taxi,Jason Hall,,
10/12/2018,'Dunkin Donuts','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',26.26,credit,Parking,Kimberly Pugh,,
10/6/2017,'Macy's','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',22.42,debit,Restaurants,Nicholas Hopkins,,
7/7/2018,'Dunkin Donuts','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',24.47,credit,Coffee Shops,Timothy Sanchez,,
3/19/2015,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',32.68,credit,Rental Car & Taxi,Jose Foster,,
6/23/2016,'Macy's','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',45.72,debit,Parking,Kim Bullock,,
8/25/2018,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',23.91,credit,Clothing,Brian Beltran,,
5/29/2016,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',42.1,debit,Rental Car & Taxi,Mary Mitchell,,
8/23/2018,'Mbcr Cmt Rl','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',36.4,debit,Clothing,Jay Lee,,
5/28/2016,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',29.95,credit,Coffee Shops,Michele Harris,,
9/27/2016,'Transfer from Regular Savings','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',35.54,credit,Coffee Shops,Nathan Alvarez,,
3/15/2016,'Macy's','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',19.18,credit,Clothing,Aaron Thornton,,
12/22/2015,'Mbcr Cmt Rl','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',4.66,credit,Transfer,Anthony Odonnell,,
1/21/2017,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',32.64,credit,Coffee Shops,Patricia Gross,,
7/11/2015,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',14.89,credit,Rental Car & Taxi,Lauren Barber,,
12/21/2015,'Macy's','Online Banking transfer from SAV 6666 Confirmation# 14152121894',24.81,credit,Clothing,Brent Cherry,,
6/19/2016,'Indian Basket','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',28.81,debit,Parking,Jessica Robinson,,
12/18/2016,'Suppas Pizza Subs','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',42.48,credit,Parking,Charlene Mann,,
3/4/2018,'Transfer from Regular Savings','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',44.49,credit,Coffee Shops,Samuel Rich,,
1/1/2018,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',30.77,credit,Coffee Shops,Elizabeth Case,,
9/14/2015,'Suppas Pizza Subs','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',43.12,credit,Parking,Mark Lang,,
7/18/2016,'Zipcar','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',11.17,credit,Parking,Karen Hernandez,,
6/28/2018,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',24.65,debit,Transfer,Donald Daniel,,
7/2/2017,'Transfer from Regular Savings','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',7.75,credit,Parking,Kelly Martin,,
12/4/2017,'Macy's','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',14.07,debit,Parking,Traci Dodson,,
8/9/2016,'Macy's','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',39.76,debit,Parking,Ashley Clark,,
9/9/2017,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',14.8,debit,Rental Car & Taxi,Donna Peterson,,
12/22/2015,'Macy's','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',45.05,debit,Clothing,Anthony Todd,,
5/9/2016,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',41.72,debit,Coffee Shops,Angela Spencer,,
12/23/2016,'Macy's','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',9.42,credit,Clothing,Samantha Hopkins,,
12/15/2016,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',3.48,debit,Coffee Shops,Michelle Wood,,
12/12/2015,'Dunkin Donuts','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',8.47,credit,Restaurants,Kimberly Fitzpatrick,,
7/11/2015,'Dunkin Donuts','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',36.82,debit,Restaurants,Laura Freeman,,
12/27/2018,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',22.15,debit,Transfer,Jason Lester,,
4/17/2016,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',22.86,credit,Rental Car & Taxi,Austin Mckee,,
11/27/2017,'Mbcr Cmt Rl','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',14.15,debit,Transfer,Deborah Reynolds,,
11/26/2017,'Indian Basket','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',40.9,credit,Transfer,Matthew Gates,,
4/8/2017,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',16.36,debit,Restaurants,Bryan Williams,,
3/14/2015,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',42.33,credit,Transfer,Nancy Barton,,
2/22/2015,'Zipcar','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',22.48,debit,Parking,William Thomas,,
9/24/2016,'Indian Basket','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',9.84,debit,Parking,Daniel Johnson,,
6/26/2018,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',15.89,debit,Rental Car & Taxi,Scott Miller,,
1/17/2018,'Dunkin Donuts','Online Banking transfer from SAV 6666 Confirmation# 14152121894',10.04,debit,Clothing,Chad Diaz,,
2/18/2018,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',25.48,credit,Restaurants,Dr. Suzanne Robbins,,
2/30/2018,'Zipcar','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',27.21,credit,Coffee Shops,Larry Jackson,,
12/5/2016,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',2.82,credit,Clothing,Barbara Green,,
5/26/2016,'Transfer from Regular Savings','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',43.64,debit,Coffee Shops,Amanda Campos,,
4/22/2015,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',22.02,credit,Parking,Sherri Silva,,
7/5/2015,'Transfer from Regular Savings','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',15.55,debit,Transfer,Matthew Johnson,,
4/24/2015,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',17.79,credit,Clothing,Mark Wilson,,
6/14/2016,'Indian Basket','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',35.41,debit,Clothing,Sarah Ortiz,,
2/29/2016,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',42.29,debit,Parking,Stephanie Thomas,,
11/3/2015,'Indian Basket','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',30.53,credit,Coffee Shops,Jonathan Gonzales,,
12/4/2018,'Indian Basket','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',45.56,credit,Parking,Heather Ball,,
1/10/2018,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',10.13,debit,Restaurants,Michelle Castillo,,
12/8/2017,'Transfer from Regular Savings','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',48.16,credit,Parking,Pamela Sanchez,,
7/11/2018,'Mbcr Cmt Rl','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',25.06,debit,Transfer,Kim Roberts,,
12/4/2016,'Dunkin Donuts','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',31.3,credit,Parking,Shawn Roberts,,
2/7/2018,'Mbcr Cmt Rl','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',27.46,debit,Transfer,Alicia Beltran MD,,
3/7/2016,'Mbcr Cmt Rl','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',26.0,debit,Restaurants,Pamela Mills,,
3/9/2015,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',42.23,credit,Coffee Shops,Charles Leblanc,,
10/17/2018,'Macy's','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',21.64,credit,Rental Car & Taxi,William Flores,,
5/6/2015,'Dunkin Donuts','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',47.83,debit,Parking,Marcus Stewart,,
8/27/2018,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',47.55,credit,Restaurants,Julie Olson,,
6/16/2015,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',13.59,credit,Rental Car & Taxi,Justin Clark,,
5/21/2015,'Suppas Pizza Subs','Online Banking transfer from SAV 6666 Confirmation# 14152121894',19.88,credit,Clothing,Amy Cowan,,
8/29/2015,'Mbcr Cmt Rl','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',23.29,credit,Transfer,Louis Jacobson,,
5/4/2015,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',23.89,debit,Clothing,Rhonda Meyers,,
9/24/2015,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',6.95,debit,Clothing,Nathaniel Cunningham,,
10/25/2015,'Mbcr Cmt Rl','Online Banking transfer from SAV 6666 Confirmation# 14152121894',41.66,credit,Rental Car & Taxi,Robert Clements,,
2/6/2018,'Zipcar','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',27.93,credit,Transfer,Denise Sanders,,
3/27/2015,'Zipcar','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',32.02,debit,Rental Car & Taxi,James Smith,,
9/5/2016,'Mbcr Cmt Rl','Online Banking transfer from SAV 6666 Confirmation# 14152121894',4.08,credit,Restaurants,Colleen Thomas,,
9/21/2018,'Dunkin Donuts','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',28.59,debit,Clothing,Amanda Brooks,,
10/8/2015,'Transfer from Regular Savings','Online Banking transfer from SAV 6666 Confirmation# 14152121894',15.43,credit,Parking,Wesley Johnson,,
10/22/2016,'Transfer from Regular Savings','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',20.94,debit,Transfer,Rachel Lindsey,,
10/10/2015,'Mbcr Cmt Rl','Online Banking transfer from SAV 6666 Confirmation# 14152121894',40.46,debit,Parking,Lauren Williams,,
5/17/2015,'Zipcar','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',43.81,debit,Transfer,Duane Moses,,
7/21/2015,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',40.53,credit,Parking,Ricky Harper,,
7/14/2017,'Zipcar','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',16.8,credit,Transfer,Carly Escobar,,
3/1/2017,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',32.35,credit,Parking,Christine Spencer,,
4/8/2017,'Mbcr Cmt Rl','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',30.96,credit,Clothing,Shane Davis,,
1/5/2016,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',41.48,debit,Restaurants,Melissa Frazier,,
8/4/2015,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',31.8,credit,Coffee Shops,Gabrielle Chase,,
1/5/2016,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',32.9,credit,Transfer,Philip Williams,,
6/15/2017,'Zipcar','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',46.27,credit,Transfer,Connie Scott,,
5/29/2018,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',32.4,debit,Clothing,David Nguyen,,
5/10/2017,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',37.7,debit,Rental Car & Taxi,George Aguilar,,
12/4/2018,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',29.79,credit,Rental Car & Taxi,Ashley Miller,,
7/17/2018,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',9.77,debit,Rental Car & Taxi,Rodney Prince,,
3/6/2017,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',37.17,credit,Coffee Shops,Mitchell Hernandez,,
3/1/2018,'Macy's','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',42.49,credit,Parking,Julie Torres,,
9/14/2016,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',12.25,credit,Restaurants,Shelley Burnett,,
4/1/2015,'Transfer from Regular Savings','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',27.72,credit,Transfer,Sharon Wilson,,
4/24/2015,'Transfer from Regular Savings','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',28.86,credit,Restaurants,Alisha Williams,,
3/13/2018,'Indian Basket','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',42.78,debit,Parking,Karen Wyatt,,
3/6/2016,'Suppas Pizza Subs','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',44.91,credit,Parking,Mark Thomas,,
2/26/2015,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',46.4,debit,Clothing,Katelyn Murillo,,
4/2/2015,'Transfer from Regular Savings','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',16.86,debit,Clothing,Megan Simmons,,
4/29/2018,'Suppas Pizza Subs','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',40.42,credit,Transfer,Thomas Thomas,,
11/1/2018,'Dunkin Donuts','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',8.45,credit,Clothing,Doris Robertson,,
8/19/2017,'Transfer from Regular Savings','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',29.64,debit,Clothing,James Medina,,
4/9/2015,'Mbcr Cmt Rl','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',40.84,debit,Transfer,Eric Delgado,,
12/21/2018,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',7.26,credit,Coffee Shops,Adam Avila,,
10/25/2018,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',32.42,credit,Rental Car & Taxi,Julian Stewart,,
4/5/2015,'Macy's','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',28.26,debit,Transfer,Rachel Morris,,
3/26/2016,'Dunkin Donuts','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',15.29,debit,Parking,Jeffrey Burton,,
2/25/2017,'Dunkin Donuts','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',37.04,debit,Restaurants,Antonio Hill,,
4/5/2018,'Zipcar','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',14.02,debit,Transfer,Travis Brock,,
12/21/2017,'Dunkin Donuts','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',6.23,credit,Coffee Shops,John Nixon,,
2/21/2015,'Indian Basket','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',18.15,debit,Clothing,Sarah Preston,,
6/4/2018,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',31.2,debit,Clothing,Karen Walker,,
8/3/2016,'Suppas Pizza Subs','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',9.75,debit,Rental Car & Taxi,David White,,
11/10/2015,'Transfer from Regular Savings','Online Banking transfer from SAV 6666 Confirmation# 14152121894',2.67,debit,Coffee Shops,Luis Williams,,
9/9/2017,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',25.35,credit,Clothing,Michael Martin,,
3/10/2018,'Suppas Pizza Subs','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',4.49,credit,Transfer,Brittany Bryant,,
7/17/2018,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',12.44,debit,Coffee Shops,Duane Walsh,,
4/2/2015,'Macy's','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',38.13,credit,Transfer,Jade Jacobson,,
8/16/2018,'Mbcr Cmt Rl','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',43.38,credit,Rental Car & Taxi,Heidi Johnson,,
1/16/2016,'Indian Basket','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',38.42,debit,Parking,Martha Farmer,,
6/23/2015,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',16.29,credit,Clothing,Laura Perez,,
2/21/2017,'Macy's','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',47.99,credit,Rental Car & Taxi,David Montoya,,
1/14/2016,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',3.8,debit,Restaurants,Ashley West,,
4/9/2017,'Macy's','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',46.93,debit,Coffee Shops,Michael Hopkins,,
9/19/2016,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',10.69,credit,Coffee Shops,Matthew Smith,,
10/25/2018,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',17.77,credit,Coffee Shops,David Wright,,
11/13/2017,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',31.3,debit,Parking,Sarah Lee,,
9/11/2017,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',10.41,credit,Parking,Jeffrey Robinson,,
8/25/2018,'Mbcr Cmt Rl','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',11.9,credit,Clothing,Sarah Spencer,,
3/2/2015,'Transfer from Regular Savings','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',34.45,credit,Parking,Kimberly Willis,,
6/16/2018,'Transfer from Regular Savings','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',20.57,debit,Coffee Shops,Natalie Shelton,,
1/22/2016,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',12.96,credit,Clothing,David Silva,,
2/7/2017,'Zipcar','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',12.45,debit,Clothing,Tracy Griffin,,
8/21/2018,'Dunkin Donuts','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',22.14,debit,Coffee Shops,Brian Jones,,
10/30/2015,'Suppas Pizza Subs','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',34.15,debit,Transfer,Deborah Garza,,
10/7/2016,'Mbcr Cmt Rl','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',44.91,credit,Clothing,Lindsey Davis,,
